"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"4780" "e327fd095c243325fd7510f19ef1a128" 6760 "human_associated" 1684 "Roseburia"
"4861" "e4e19bb2f19244a4f21d21b666d67314" 6808 "animal_parasites_or_symbionts" 2565 "Roseburia"
"4864" "e4e19bb2f19244a4f21d21b666d67314" 6812 "human_gut" 2565 "Roseburia"
"4867" "e4e19bb2f19244a4f21d21b666d67314" 6809 "chemoheterotrophy" 2565 "Roseburia"
"4870" "e4e19bb2f19244a4f21d21b666d67314" 6811 "human_associated" 2565 "Roseburia"
"4876" "e4e19bb2f19244a4f21d21b666d67314" 6813 "mammal_gut" 2565 "Roseburia"
"4879" "e4e19bb2f19244a4f21d21b666d67314" 6810 "fermentation" 2565 "Roseburia"
"4969" "e7404722f2c3695693db00a1a2585338" 6867 "chemoheterotrophy" 3385 "Roseburia"
"4975" "e7404722f2c3695693db00a1a2585338" 6866 "animal_parasites_or_symbionts" 3385 "Roseburia"
"4990" "e7404722f2c3695693db00a1a2585338" 6871 "mammal_gut" 3385 "Roseburia"
"4993" "e7404722f2c3695693db00a1a2585338" 6868 "fermentation" 3385 "Roseburia"
"4996" "e7404722f2c3695693db00a1a2585338" 6869 "human_associated" 3385 "Roseburia"
"5014" "e7404722f2c3695693db00a1a2585338" 6870 "human_gut" 3385 "Roseburia"
"5077" "ebd5cea5faf3e9c4d7339d3e57629ef0" 6993 "animal_parasites_or_symbionts" 920 "Roseburia"
"5083" "ebd5cea5faf3e9c4d7339d3e57629ef0" 6994 "chemoheterotrophy" 920 "Roseburia"
"5089" "ebd5cea5faf3e9c4d7339d3e57629ef0" 6996 "human_associated" 920 "Roseburia"
"5092" "ebd5cea5faf3e9c4d7339d3e57629ef0" 6995 "fermentation" 920 "Roseburia"
"5098" "ebd5cea5faf3e9c4d7339d3e57629ef0" 6997 "human_gut" 920 "Roseburia"
"5101" "ebd5cea5faf3e9c4d7339d3e57629ef0" 6998 "mammal_gut" 920 "Roseburia"
"5185" "f01668f34a6d79c5716ec13f003470a5" 7117 "mammal_gut" 4424 "Roseburia"
"5188" "f01668f34a6d79c5716ec13f003470a5" 7114 "fermentation" 4424 "Roseburia"
"5197" "f01668f34a6d79c5716ec13f003470a5" 7116 "human_gut" 4424 "Roseburia"
"5200" "f01668f34a6d79c5716ec13f003470a5" 7112 "animal_parasites_or_symbionts" 4424 "Roseburia"
"5203" "f01668f34a6d79c5716ec13f003470a5" 7113 "chemoheterotrophy" 4424 "Roseburia"
"5209" "f01668f34a6d79c5716ec13f003470a5" 7115 "human_associated" 4424 "Roseburia"
"5293" "f4509d0c3cb081d15e318a95547bf03c" 7217 "chemoheterotrophy" 775 "Succinivibrio"
"5305" "f4509d0c3cb081d15e318a95547bf03c" 7218 "fermentation" 775 "Succinivibrio"
"5329" "f7a1c2a7dc74eb24446faaa79f519ee6" 7295 "animal_parasites_or_symbionts" 119 "Roseburia"
"5332" "f7a1c2a7dc74eb24446faaa79f519ee6" 7296 "chemoheterotrophy" 119 "Roseburia"
"5335" "f7a1c2a7dc74eb24446faaa79f519ee6" 7297 "fermentation" 119 "Roseburia"
"5338" "f7a1c2a7dc74eb24446faaa79f519ee6" 7298 "human_associated" 119 "Roseburia"
"5341" "f7a1c2a7dc74eb24446faaa79f519ee6" 7299 "human_gut" 119 "Roseburia"
"5344" "f7a1c2a7dc74eb24446faaa79f519ee6" 7300 "mammal_gut" 119 "Roseburia"
"5437" "fd4c5c7370b8273c3861e25fab126c90" 7488 "animal_parasites_or_symbionts" 6314 "Roseburia"
"5440" "fd4c5c7370b8273c3861e25fab126c90" 7493 "mammal_gut" 6314 "Roseburia"
"5443" "fd4c5c7370b8273c3861e25fab126c90" 7492 "human_gut" 6314 "Roseburia"
"5449" "fd4c5c7370b8273c3861e25fab126c90" 7489 "chemoheterotrophy" 6314 "Roseburia"
"5452" "fd4c5c7370b8273c3861e25fab126c90" 7490 "fermentation" 6314 "Roseburia"
"5455" "fd4c5c7370b8273c3861e25fab126c90" 7491 "human_associated" 6314 "Roseburia"
"5545" "fdc70f3492600cd256fdd219a3155f6d" 7516 "chemoheterotrophy" 6397 "Roseburia"
"5548" "fdc70f3492600cd256fdd219a3155f6d" 7515 "animal_parasites_or_symbionts" 6397 "Roseburia"
"5554" "fdc70f3492600cd256fdd219a3155f6d" 7519 "human_gut" 6397 "Roseburia"
"5557" "fdc70f3492600cd256fdd219a3155f6d" 7518 "human_associated" 6397 "Roseburia"
"5563" "fdc70f3492600cd256fdd219a3155f6d" 7520 "mammal_gut" 6397 "Roseburia"
"5569" "fdc70f3492600cd256fdd219a3155f6d" 7517 "fermentation" 6397 "Roseburia"
