"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"12271" "8258ee6625acd2c8ad31b478dbc37552" 3795 "nitrogen_respiration" 729 "Petrimonas"
"12286" "8258ee6625acd2c8ad31b478dbc37552" 3793 "nitrite_ammonification" 729 "Petrimonas"
"12291" "8258ee6625acd2c8ad31b478dbc37552" 3794 "nitrite_respiration" 729 "Petrimonas"
"12346" "8258ee6625acd2c8ad31b478dbc37552" 3790 "nitrate_ammonification" 729 "Petrimonas"
"12351" "8258ee6625acd2c8ad31b478dbc37552" 3791 "nitrate_reduction" 729 "Petrimonas"
"12361" "8258ee6625acd2c8ad31b478dbc37552" 3788 "chemoheterotrophy" 729 "Petrimonas"
"12386" "8258ee6625acd2c8ad31b478dbc37552" 3789 "fermentation" 729 "Petrimonas"
"12866" "856a0b712617887c01c8e15fb1bc631b" 3875 "chemoheterotrophy" 2388 "Corynebacterium"
"12869" "856a0b712617887c01c8e15fb1bc631b" 3876 "fermentation" 2388 "Corynebacterium"
"12876" "888ce5c91c7c5abcee18ca29c637bab0" 4003 "nitrate_reduction" 5220 "Corynebacterium"
"12879" "888ce5c91c7c5abcee18ca29c637bab0" 4004 "ureolysis" 5220 "Corynebacterium"
"12886" "890aebc03d733cad342aad0560a802b6" 4007 "ureolysis" 3965 "Corynebacterium"
"12889" "890aebc03d733cad342aad0560a802b6" 4006 "nitrate_reduction" 3965 "Corynebacterium"
"12896" "89d2f70d481e5ea7ef0c73b253c91659" 4035 "nitrite_respiration" 8572 "Petrimonas"
"12901" "89d2f70d481e5ea7ef0c73b253c91659" 4034 "nitrite_ammonification" 8572 "Petrimonas"
"12906" "89d2f70d481e5ea7ef0c73b253c91659" 4033 "nitrate_respiration" 8572 "Petrimonas"
"12911" "89d2f70d481e5ea7ef0c73b253c91659" 4029 "chemoheterotrophy" 8572 "Petrimonas"
"12916" "89d2f70d481e5ea7ef0c73b253c91659" 4030 "fermentation" 8572 "Petrimonas"
"12921" "89d2f70d481e5ea7ef0c73b253c91659" 4036 "nitrogen_respiration" 8572 "Petrimonas"
"12981" "89d2f70d481e5ea7ef0c73b253c91659" 4031 "nitrate_ammonification" 8572 "Petrimonas"
"13006" "89d2f70d481e5ea7ef0c73b253c91659" 4032 "nitrate_reduction" 8572 "Petrimonas"
"13496" "8c22a6072ba3fa7c2e1f304779cf3066" 4148 "fermentation" 10036 "Petrimonas"
"13501" "8c22a6072ba3fa7c2e1f304779cf3066" 4151 "nitrate_respiration" 10036 "Petrimonas"
"13511" "8c22a6072ba3fa7c2e1f304779cf3066" 4154 "nitrogen_respiration" 10036 "Petrimonas"
"13516" "8c22a6072ba3fa7c2e1f304779cf3066" 4153 "nitrite_respiration" 10036 "Petrimonas"
"13526" "8c22a6072ba3fa7c2e1f304779cf3066" 4149 "nitrate_ammonification" 10036 "Petrimonas"
"13531" "8c22a6072ba3fa7c2e1f304779cf3066" 4147 "chemoheterotrophy" 10036 "Petrimonas"
"13541" "8c22a6072ba3fa7c2e1f304779cf3066" 4150 "nitrate_reduction" 10036 "Petrimonas"
"13561" "8c22a6072ba3fa7c2e1f304779cf3066" 4152 "nitrite_ammonification" 10036 "Petrimonas"
"14096" "8cead014b5669527b1708a490c40c6e3" 4171 "chemoheterotrophy" 5473 "Flavobacterium"
"14111" "8cead014b5669527b1708a490c40c6e3" 4170 "aerobic_chemoheterotrophy" 5473 "Flavobacterium"
"14246" "8df9a52c4d401b0a00788b8891e49bba" 4207 "reductive_acetogenesis" 9289 "Syntrophococcus"
"14321" "93ec2b2645023369ba0fab8046680974" 4362 "reductive_acetogenesis" 5191 "Syntrophococcus"
"14396" "95fca752fa6027747c66635cda0999ea" 4422 "nitrate_reduction" 3480 "Corynebacterium"
"14398" "95fca752fa6027747c66635cda0999ea" 4423 "ureolysis" 3480 "Corynebacterium"
"14406" "9652148bea6a5c3e54ddf3f0badb7fe0" 4432 "nitrate_reduction" 2853 "Corynebacterium"
"14407" "9652148bea6a5c3e54ddf3f0badb7fe0" 4433 "ureolysis" 2853 "Corynebacterium"
"14416" "97afb25907951f6957cf84709740bb81" 4488 "xylanolysis" 7959 "Flavobacterium"
"14431" "97afb25907951f6957cf84709740bb81" 4486 "aerobic_chemoheterotrophy" 7959 "Flavobacterium"
"14441" "97afb25907951f6957cf84709740bb81" 4487 "chemoheterotrophy" 7959 "Flavobacterium"
"14641" "999690318f22c4715f51cc4d029fb328" 4588 "aerobic_chemoheterotrophy" 8880 "Flavobacterium"
"14651" "999690318f22c4715f51cc4d029fb328" 4589 "chemoheterotrophy" 8880 "Flavobacterium"
"14791" "9a88f82428b0acdb7a45cec02ad3714d" 4619 "nitrate_reduction" 9034 "Corynebacterium"
"14792" "9a88f82428b0acdb7a45cec02ad3714d" 4620 "ureolysis" 9034 "Corynebacterium"
"14801" "9b52d3fd65b74976ac8835f3491647ef" 4639 "nitrate_reduction" 3362 "Petrimonas"
"14806" "9b52d3fd65b74976ac8835f3491647ef" 4643 "nitrogen_respiration" 3362 "Petrimonas"
"14811" "9b52d3fd65b74976ac8835f3491647ef" 4642 "nitrite_respiration" 3362 "Petrimonas"
"14816" "9b52d3fd65b74976ac8835f3491647ef" 4641 "nitrite_ammonification" 3362 "Petrimonas"
"14821" "9b52d3fd65b74976ac8835f3491647ef" 4640 "nitrate_respiration" 3362 "Petrimonas"
"14846" "9b52d3fd65b74976ac8835f3491647ef" 4638 "nitrate_ammonification" 3362 "Petrimonas"
"14881" "9b52d3fd65b74976ac8835f3491647ef" 4636 "chemoheterotrophy" 3362 "Petrimonas"
"14916" "9b52d3fd65b74976ac8835f3491647ef" 4637 "fermentation" 3362 "Petrimonas"
"15401" "9c97cc0b7a51f548e80d7c56e6f6313f" 4682 "chemoheterotrophy" 7545 "Psychrobacter"
"15402" "9c97cc0b7a51f548e80d7c56e6f6313f" 4681 "aerobic_chemoheterotrophy" 7545 "Psychrobacter"
"15411" "9e72556bf7f0f3b3baa0d8bffbc48c1a" 4732 "ureolysis" 3548 "Corynebacterium"
"15414" "9e72556bf7f0f3b3baa0d8bffbc48c1a" 4731 "nitrate_reduction" 3548 "Corynebacterium"
"15421" "9ebb8ff0d72229a967ca27bfe75505cf" 4742 "reductive_acetogenesis" 7341 "Syntrophococcus"
"15496" "9f403e9babaf9d85a566a2b14914e5be" 4754 "fermentation" 1365 "Corynebacterium"
"15497" "9f403e9babaf9d85a566a2b14914e5be" 4753 "chemoheterotrophy" 1365 "Corynebacterium"
"15506" "9ff5786dd17a32938b6003e3b6f454a3" 4776 "nitrate_respiration" 4977 "Petrimonas"
"15511" "9ff5786dd17a32938b6003e3b6f454a3" 4778 "nitrite_respiration" 4977 "Petrimonas"
"15516" "9ff5786dd17a32938b6003e3b6f454a3" 4774 "nitrate_ammonification" 4977 "Petrimonas"
"15526" "9ff5786dd17a32938b6003e3b6f454a3" 4777 "nitrite_ammonification" 4977 "Petrimonas"
"15536" "9ff5786dd17a32938b6003e3b6f454a3" 4772 "chemoheterotrophy" 4977 "Petrimonas"
"15541" "9ff5786dd17a32938b6003e3b6f454a3" 4779 "nitrogen_respiration" 4977 "Petrimonas"
"15596" "9ff5786dd17a32938b6003e3b6f454a3" 4773 "fermentation" 4977 "Petrimonas"
"15606" "9ff5786dd17a32938b6003e3b6f454a3" 4775 "nitrate_reduction" 4977 "Petrimonas"
"16106" "a1817097d23916750d3187fd52ce342f" 4809 "fermentation" 2985 "Corynebacterium"
"16107" "a1817097d23916750d3187fd52ce342f" 4808 "chemoheterotrophy" 2985 "Corynebacterium"
"16116" "a225e969d74c28b8a5bda84bf6a313a9" 4828 "chemoheterotrophy" 657 "Flavobacterium"
"16121" "a225e969d74c28b8a5bda84bf6a313a9" 4827 "aerobic_chemoheterotrophy" 657 "Flavobacterium"
"16266" "a3d3f2b71c65bcd92174f81232bf4400" 4868 "fermentation" 5177 "Corynebacterium"
"16267" "a3d3f2b71c65bcd92174f81232bf4400" 4867 "chemoheterotrophy" 5177 "Corynebacterium"
"16276" "a4336ad3bb6b11bfb5a767a94b360c4e" 4892 "nitrate_reduction" 385 "Corynebacterium"
"16277" "a4336ad3bb6b11bfb5a767a94b360c4e" 4893 "ureolysis" 385 "Corynebacterium"
"16286" "a6334d67501a51ba2f648c55e237ea7e" 4927 "fermentation" 9147 "Corynebacterium"
"16287" "a6334d67501a51ba2f648c55e237ea7e" 4926 "chemoheterotrophy" 9147 "Corynebacterium"
"16296" "ab367c748a14076b855198eccec0aa5f" 5037 "nitrite_respiration" 7085 "Petrimonas"
"16301" "ab367c748a14076b855198eccec0aa5f" 5033 "nitrate_ammonification" 7085 "Petrimonas"
"16306" "ab367c748a14076b855198eccec0aa5f" 5036 "nitrite_ammonification" 7085 "Petrimonas"
"16311" "ab367c748a14076b855198eccec0aa5f" 5032 "fermentation" 7085 "Petrimonas"
"16321" "ab367c748a14076b855198eccec0aa5f" 5031 "chemoheterotrophy" 7085 "Petrimonas"
"16326" "ab367c748a14076b855198eccec0aa5f" 5035 "nitrate_respiration" 7085 "Petrimonas"
"16346" "ab367c748a14076b855198eccec0aa5f" 5038 "nitrogen_respiration" 7085 "Petrimonas"
"16441" "ab367c748a14076b855198eccec0aa5f" 5034 "nitrate_reduction" 7085 "Petrimonas"
"16896" "ab43cc869fc64c0719ea730cdfc51e48" 5039 "chemoheterotrophy" 1152 "Corynebacterium"
"16900" "ab43cc869fc64c0719ea730cdfc51e48" 5040 "fermentation" 1152 "Corynebacterium"
"16903" "ab43cc869fc64c0719ea730cdfc51e48" 5041 "nitrate_reduction" 1152 "Corynebacterium"
"16911" "ab5c05a06a73ab60cffb5d52790c4298" 5045 "ureolysis" 3402 "Corynebacterium"
"16912" "ab5c05a06a73ab60cffb5d52790c4298" 5044 "nitrate_reduction" 3402 "Corynebacterium"
"16921" "ad01d0cf8b220f743c46ec992802a84e" 5113 "reductive_acetogenesis" 10100 "Syntrophococcus"
"16996" "ad48ece56851158ebaae7312143a74f6" 5128 "nitrite_respiration" 8842 "Petrimonas"
"17006" "ad48ece56851158ebaae7312143a74f6" 5129 "nitrogen_respiration" 8842 "Petrimonas"
"17011" "ad48ece56851158ebaae7312143a74f6" 5127 "nitrite_ammonification" 8842 "Petrimonas"
"17021" "ad48ece56851158ebaae7312143a74f6" 5126 "nitrate_respiration" 8842 "Petrimonas"
"17031" "ad48ece56851158ebaae7312143a74f6" 5124 "nitrate_ammonification" 8842 "Petrimonas"
"17041" "ad48ece56851158ebaae7312143a74f6" 5123 "fermentation" 8842 "Petrimonas"
"17071" "ad48ece56851158ebaae7312143a74f6" 5125 "nitrate_reduction" 8842 "Petrimonas"
"17101" "ad48ece56851158ebaae7312143a74f6" 5122 "chemoheterotrophy" 8842 "Petrimonas"
"17596" "ad8516393126bc6442181dc558a024d1" 5148 "chemoheterotrophy" 1307 "Psychrobacter"
"17598" "ad8516393126bc6442181dc558a024d1" 5147 "aerobic_chemoheterotrophy" 1307 "Psychrobacter"
"17606" "b1413923dbfd54320662809ba4bb560d" 5233 "aerobic_chemoheterotrophy" 7186 "Psychrobacter"
"17607" "b1413923dbfd54320662809ba4bb560d" 5234 "chemoheterotrophy" 7186 "Psychrobacter"
"17616" "b44fb73928c72d25be3acced83ec1542" 5328 "nitrate_reduction" 6911 "Corynebacterium"
"17619" "b44fb73928c72d25be3acced83ec1542" 5329 "ureolysis" 6911 "Corynebacterium"
"17626" "b74e80bc5477e77ee9bb0624195398ff" 5447 "chemoheterotrophy" 344 "Flavobacterium"
"17636" "b74e80bc5477e77ee9bb0624195398ff" 5446 "aerobic_chemoheterotrophy" 344 "Flavobacterium"
"17776" "bc1a0fd899171e484944255758c342db" 5587 "nitrite_ammonification" 8367 "Petrimonas"
"17781" "bc1a0fd899171e484944255758c342db" 5586 "nitrate_respiration" 8367 "Petrimonas"
"17786" "bc1a0fd899171e484944255758c342db" 5589 "nitrogen_respiration" 8367 "Petrimonas"
"17791" "bc1a0fd899171e484944255758c342db" 5588 "nitrite_respiration" 8367 "Petrimonas"
"17796" "bc1a0fd899171e484944255758c342db" 5585 "nitrate_reduction" 8367 "Petrimonas"
"17806" "bc1a0fd899171e484944255758c342db" 5582 "chemoheterotrophy" 8367 "Petrimonas"
"17811" "bc1a0fd899171e484944255758c342db" 5583 "fermentation" 8367 "Petrimonas"
"17861" "bc1a0fd899171e484944255758c342db" 5584 "nitrate_ammonification" 8367 "Petrimonas"
"18376" "bcb8449669f155ed14e9fc8a9b18bdf0" 5596 "chemoheterotrophy" 962 "Corynebacterium"
"18378" "bcb8449669f155ed14e9fc8a9b18bdf0" 5597 "fermentation" 962 "Corynebacterium"
"18386" "bdcf9c413b75f5db60dc80d73418dcdc" 5641 "chemoheterotrophy" 9562 "Flavobacterium"
"18391" "bdcf9c413b75f5db60dc80d73418dcdc" 5640 "aerobic_chemoheterotrophy" 9562 "Flavobacterium"
"18536" "bee69114b91857d94a51245c240f4be2" 5668 "nitrate_reduction" 345 "Corynebacterium"
"18537" "bee69114b91857d94a51245c240f4be2" 5667 "fermentation" 345 "Corynebacterium"
"18538" "bee69114b91857d94a51245c240f4be2" 5666 "chemoheterotrophy" 345 "Corynebacterium"
"18551" "c05523ecd9e7c99d250878025bb7472f" 5715 "nitrate_respiration" 5109 "Petrimonas"
"18556" "c05523ecd9e7c99d250878025bb7472f" 5718 "nitrogen_respiration" 5109 "Petrimonas"
"18561" "c05523ecd9e7c99d250878025bb7472f" 5711 "chemoheterotrophy" 5109 "Petrimonas"
"18566" "c05523ecd9e7c99d250878025bb7472f" 5717 "nitrite_respiration" 5109 "Petrimonas"
"18581" "c05523ecd9e7c99d250878025bb7472f" 5716 "nitrite_ammonification" 5109 "Petrimonas"
"18606" "c05523ecd9e7c99d250878025bb7472f" 5712 "fermentation" 5109 "Petrimonas"
"18611" "c05523ecd9e7c99d250878025bb7472f" 5713 "nitrate_ammonification" 5109 "Petrimonas"
"18616" "c05523ecd9e7c99d250878025bb7472f" 5714 "nitrate_reduction" 5109 "Petrimonas"
"19151" "c0cc48d8146bdfe8b46be3b1fc43ac93" 5724 "human_associated" 2267 "Corynebacterium"
"19152" "c0cc48d8146bdfe8b46be3b1fc43ac93" 5725 "human_pathogens_all" 2267 "Corynebacterium"
"19157" "c0cc48d8146bdfe8b46be3b1fc43ac93" 5723 "animal_parasites_or_symbionts" 2267 "Corynebacterium"
"19166" "c28163285be52b76827ca6e4cc5636e0" 5777 "nitrate_reduction" 272 "Kribbia"
"19241" "ca3a346ce2dbcaba1a98af28ac4cf4e0" 6026 "nitrate_reduction" 437 "Corynebacterium"
"19242" "ca3a346ce2dbcaba1a98af28ac4cf4e0" 6027 "ureolysis" 437 "Corynebacterium"
"19251" "cd7de8b04444fe3d7796e3387829c112" 6115 "chemoheterotrophy" 1247 "Alkalibacterium"
"19256" "cd7de8b04444fe3d7796e3387829c112" 6116 "fermentation" 1247 "Alkalibacterium"
"19401" "cf4148dae381427a58008be914c26a17" 6178 "aerobic_chemoheterotrophy" 2665 "Flavobacterium"
"19406" "cf4148dae381427a58008be914c26a17" 6179 "chemoheterotrophy" 2665 "Flavobacterium"
"19551" "cfcf061e0ace67a608ab402c3ae4657b" 6193 "reductive_acetogenesis" 3283 "Syntrophococcus"
"19626" "d19eef62b3dc1ceda08fafd6aeca2a9a" 6221 "nitrate_reduction" 3070 "Corynebacterium"
"19627" "d19eef62b3dc1ceda08fafd6aeca2a9a" 6222 "ureolysis" 3070 "Corynebacterium"
"19636" "d2b977193ad40a145ee1d0e667a2b434" 6256 "nitrite_ammonification" 1872 "Petrimonas"
"19641" "d2b977193ad40a145ee1d0e667a2b434" 6258 "nitrogen_respiration" 1872 "Petrimonas"
"19646" "d2b977193ad40a145ee1d0e667a2b434" 6257 "nitrite_respiration" 1872 "Petrimonas"
"19651" "d2b977193ad40a145ee1d0e667a2b434" 6255 "nitrate_respiration" 1872 "Petrimonas"
"19681" "d2b977193ad40a145ee1d0e667a2b434" 6253 "nitrate_ammonification" 1872 "Petrimonas"
"19736" "d2b977193ad40a145ee1d0e667a2b434" 6251 "chemoheterotrophy" 1872 "Petrimonas"
"19741" "d2b977193ad40a145ee1d0e667a2b434" 6252 "fermentation" 1872 "Petrimonas"
"19771" "d2b977193ad40a145ee1d0e667a2b434" 6254 "nitrate_reduction" 1872 "Petrimonas"
"20236" "d2cba0764961785a455c2cdd1510c9e5" 6262 "reductive_acetogenesis" 2860 "Syntrophococcus"
"20311" "d4fbc8379900a5046c053a13437fbe56" 6345 "ureolysis" 1289 "Corynebacterium"
"20315" "d4fbc8379900a5046c053a13437fbe56" 6344 "nitrate_reduction" 1289 "Corynebacterium"
"20321" "d5c96bbb11fb64d3b4a8952e4603c327" 6393 "chemoheterotrophy" 7325 "Flavobacterium"
"20331" "d5c96bbb11fb64d3b4a8952e4603c327" 6392 "aerobic_chemoheterotrophy" 7325 "Flavobacterium"
"20471" "d7ede0e8699f2af2c7514929a173ba21" 6462 "nitrogen_respiration" 10497 "Petrimonas"
"20476" "d7ede0e8699f2af2c7514929a173ba21" 6456 "fermentation" 10497 "Petrimonas"
"20486" "d7ede0e8699f2af2c7514929a173ba21" 6459 "nitrate_respiration" 10497 "Petrimonas"
"20491" "d7ede0e8699f2af2c7514929a173ba21" 6457 "nitrate_ammonification" 10497 "Petrimonas"
"20501" "d7ede0e8699f2af2c7514929a173ba21" 6458 "nitrate_reduction" 10497 "Petrimonas"
"20511" "d7ede0e8699f2af2c7514929a173ba21" 6460 "nitrite_ammonification" 10497 "Petrimonas"
"20541" "d7ede0e8699f2af2c7514929a173ba21" 6461 "nitrite_respiration" 10497 "Petrimonas"
"20571" "d7ede0e8699f2af2c7514929a173ba21" 6455 "chemoheterotrophy" 10497 "Petrimonas"
"21071" "d86f0f153dce2b882b28e7fb5279d9a9" 6481 "nitrate_reduction" 3359 "Deinococcus"
"21076" "db0d2a7fd0e11bb7efe9e9934146c4d8" 6545 "nitrate_reduction" 3617 "Corynebacterium"
"21078" "db0d2a7fd0e11bb7efe9e9934146c4d8" 6544 "fermentation" 3617 "Corynebacterium"
"21081" "db0d2a7fd0e11bb7efe9e9934146c4d8" 6543 "chemoheterotrophy" 3617 "Corynebacterium"
"21091" "db78886dd374ebbba9b6e3ab4fe0f03f" 6557 "ureolysis" 4888 "Corynebacterium"
"21094" "db78886dd374ebbba9b6e3ab4fe0f03f" 6556 "nitrate_reduction" 4888 "Corynebacterium"
"21101" "dc485e0e8fe9738494cdd59298b495fa" 6579 "fermentation" 2122 "Corynebacterium"
"21102" "dc485e0e8fe9738494cdd59298b495fa" 6578 "chemoheterotrophy" 2122 "Corynebacterium"
"21105" "dc485e0e8fe9738494cdd59298b495fa" 6580 "nitrate_reduction" 2122 "Corynebacterium"
"21116" "dd03687843c495df9e0071f500c8acbb" 6595 "reductive_acetogenesis" 5680 "Syntrophococcus"
"21191" "df23d1a5da1e2a78cdd9df65d986be3f" 6635 "fermentation" 9454 "Corynebacterium"
"21193" "df23d1a5da1e2a78cdd9df65d986be3f" 6634 "chemoheterotrophy" 9454 "Corynebacterium"
"21195" "df23d1a5da1e2a78cdd9df65d986be3f" 6636 "nitrate_reduction" 9454 "Corynebacterium"
"21206" "e089cd27f1ec7699ce1334a39ea02673" 6688 "chemoheterotrophy" 5617 "Psychrobacter"
"21207" "e089cd27f1ec7699ce1334a39ea02673" 6687 "aerobic_chemoheterotrophy" 5617 "Psychrobacter"
"21216" "e155241526beffc21a56099f8f004032" 6723 "nitrate_reduction" 367 "Kribbia"
"21291" "e347d86d7d82ca1dd1c6445a43e5173f" 6770 "fermentation" 3607 "Corynebacterium"
"21294" "e347d86d7d82ca1dd1c6445a43e5173f" 6769 "chemoheterotrophy" 3607 "Corynebacterium"
"21301" "e68c12ea085841b4a1edc4effa6e6ba3" 6847 "chemoheterotrophy" 1823 "Corynebacterium"
"21302" "e68c12ea085841b4a1edc4effa6e6ba3" 6848 "fermentation" 1823 "Corynebacterium"
"21311" "e80447cc785fd1ef6a25f79c9d312831" 6884 "ureolysis" 2950 "Corynebacterium"
"21313" "e80447cc785fd1ef6a25f79c9d312831" 6883 "nitrate_reduction" 2950 "Corynebacterium"
"21321" "e9fb3d33f4252c3507287470c4450e05" 6959 "reductive_acetogenesis" 9321 "Syntrophococcus"
"21396" "ee15173657db3d0ff189d30a51d82a5a" 7060 "nitrate_respiration" 8613 "Petrimonas"
"21401" "ee15173657db3d0ff189d30a51d82a5a" 7061 "nitrite_ammonification" 8613 "Petrimonas"
"21406" "ee15173657db3d0ff189d30a51d82a5a" 7062 "nitrite_respiration" 8613 "Petrimonas"
"21411" "ee15173657db3d0ff189d30a51d82a5a" 7063 "nitrogen_respiration" 8613 "Petrimonas"
"21421" "ee15173657db3d0ff189d30a51d82a5a" 7058 "nitrate_ammonification" 8613 "Petrimonas"
"21446" "ee15173657db3d0ff189d30a51d82a5a" 7059 "nitrate_reduction" 8613 "Petrimonas"
"21451" "ee15173657db3d0ff189d30a51d82a5a" 7057 "fermentation" 8613 "Petrimonas"
"21466" "ee15173657db3d0ff189d30a51d82a5a" 7056 "chemoheterotrophy" 8613 "Petrimonas"
"21996" "f4871a37ef764e383f723e547ad345d3" 7234 "nitrate_respiration" 8238 "Petrimonas"
"22001" "f4871a37ef764e383f723e547ad345d3" 7237 "nitrogen_respiration" 8238 "Petrimonas"
"22006" "f4871a37ef764e383f723e547ad345d3" 7236 "nitrite_respiration" 8238 "Petrimonas"
"22011" "f4871a37ef764e383f723e547ad345d3" 7232 "nitrate_ammonification" 8238 "Petrimonas"
"22016" "f4871a37ef764e383f723e547ad345d3" 7231 "fermentation" 8238 "Petrimonas"
"22031" "f4871a37ef764e383f723e547ad345d3" 7235 "nitrite_ammonification" 8238 "Petrimonas"
"22046" "f4871a37ef764e383f723e547ad345d3" 7233 "nitrate_reduction" 8238 "Petrimonas"
"22056" "f4871a37ef764e383f723e547ad345d3" 7230 "chemoheterotrophy" 8238 "Petrimonas"
"22596" "f4f3e6f0c3a400b5eb025a9c2371803f" 7246 "nitrate_reduction" 494 "Corynebacterium"
"22597" "f4f3e6f0c3a400b5eb025a9c2371803f" 7247 "ureolysis" 494 "Corynebacterium"
"22606" "f6359f4dd65154c8d12d7a63a3c8e254" 7263 "nitrate_reduction" 3524 "Corynebacterium"
"22607" "f6359f4dd65154c8d12d7a63a3c8e254" 7264 "ureolysis" 3524 "Corynebacterium"
"22616" "f77f73e98d322ca9236189e58c57d2f7" 7293 "nitrite_respiration" 10277 "Petrimonas"
"22621" "f77f73e98d322ca9236189e58c57d2f7" 7287 "chemoheterotrophy" 10277 "Petrimonas"
"22626" "f77f73e98d322ca9236189e58c57d2f7" 7291 "nitrate_respiration" 10277 "Petrimonas"
"22631" "f77f73e98d322ca9236189e58c57d2f7" 7292 "nitrite_ammonification" 10277 "Petrimonas"
"22641" "f77f73e98d322ca9236189e58c57d2f7" 7294 "nitrogen_respiration" 10277 "Petrimonas"
"22646" "f77f73e98d322ca9236189e58c57d2f7" 7289 "nitrate_ammonification" 10277 "Petrimonas"
"22656" "f77f73e98d322ca9236189e58c57d2f7" 7288 "fermentation" 10277 "Petrimonas"
"22666" "f77f73e98d322ca9236189e58c57d2f7" 7290 "nitrate_reduction" 10277 "Petrimonas"
"23216" "faac0097c7f6bd21e0ff6d6a1d23bedd" 7397 "reductive_acetogenesis" 4866 "Syntrophococcus"
"23291" "fafeebd4bd43230c015919885709e059" 7416 "nitrite_ammonification" 5403 "Petrimonas"
"23301" "fafeebd4bd43230c015919885709e059" 7415 "nitrate_respiration" 5403 "Petrimonas"
"23311" "fafeebd4bd43230c015919885709e059" 7418 "nitrogen_respiration" 5403 "Petrimonas"
"23321" "fafeebd4bd43230c015919885709e059" 7414 "nitrate_reduction" 5403 "Petrimonas"
"23326" "fafeebd4bd43230c015919885709e059" 7411 "chemoheterotrophy" 5403 "Petrimonas"
"23331" "fafeebd4bd43230c015919885709e059" 7412 "fermentation" 5403 "Petrimonas"
"23336" "fafeebd4bd43230c015919885709e059" 7417 "nitrite_respiration" 5403 "Petrimonas"
"23361" "fafeebd4bd43230c015919885709e059" 7413 "nitrate_ammonification" 5403 "Petrimonas"
"23891" "fb37fbdf7217d5fadfd5ad53480e4dfa" 7423 "reductive_acetogenesis" 9350 "Syntrophococcus"
