"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"11603" "f8b876ec5d8fd56a8f748b4b2ef5cf41" 7330 "chemoheterotrophy" 2501 "Bifidobacterium"
"11607" "f8b876ec5d8fd56a8f748b4b2ef5cf41" 7332 "human_associated" 2501 "Bifidobacterium"
"11639" "f8b876ec5d8fd56a8f748b4b2ef5cf41" 7329 "animal_parasites_or_symbionts" 2501 "Bifidobacterium"
"11643" "f8b876ec5d8fd56a8f748b4b2ef5cf41" 7334 "mammal_gut" 2501 "Bifidobacterium"
"11831" "f991274e234ade6f6a6a2df1daeea685" 7364 "human_gut" 109 "Bifidobacterium"
"11835" "f991274e234ade6f6a6a2df1daeea685" 7365 "mammal_gut" 109 "Bifidobacterium"
"11839" "f991274e234ade6f6a6a2df1daeea685" 7363 "human_associated" 109 "Bifidobacterium"
"11851" "f991274e234ade6f6a6a2df1daeea685" 7362 "fermentation" 109 "Bifidobacterium"
"11863" "f991274e234ade6f6a6a2df1daeea685" 7361 "chemoheterotrophy" 109 "Bifidobacterium"
"11907" "f991274e234ade6f6a6a2df1daeea685" 7360 "animal_parasites_or_symbionts" 109 "Bifidobacterium"
"12071" "fd4c5c7370b8273c3861e25fab126c90" 7493 "mammal_gut" 6314 "Roseburia"
"12072" "fd4c5c7370b8273c3861e25fab126c90" 7492 "human_gut" 6314 "Roseburia"
"12074" "fd4c5c7370b8273c3861e25fab126c90" 7489 "chemoheterotrophy" 6314 "Roseburia"
"12076" "fd4c5c7370b8273c3861e25fab126c90" 7490 "fermentation" 6314 "Roseburia"
"12079" "fd4c5c7370b8273c3861e25fab126c90" 7491 "human_associated" 6314 "Roseburia"
"12083" "fd4c5c7370b8273c3861e25fab126c90" 7488 "animal_parasites_or_symbionts" 6314 "Roseburia"
"12101" "fdc70f3492600cd256fdd219a3155f6d" 7519 "human_gut" 6397 "Roseburia"
"12102" "fdc70f3492600cd256fdd219a3155f6d" 7520 "mammal_gut" 6397 "Roseburia"
"12105" "fdc70f3492600cd256fdd219a3155f6d" 7517 "fermentation" 6397 "Roseburia"
"12106" "fdc70f3492600cd256fdd219a3155f6d" 7518 "human_associated" 6397 "Roseburia"
"12112" "fdc70f3492600cd256fdd219a3155f6d" 7515 "animal_parasites_or_symbionts" 6397 "Roseburia"
"12118" "fdc70f3492600cd256fdd219a3155f6d" 7516 "chemoheterotrophy" 6397 "Roseburia"
"12131" "ffa2d3d4e030a8f45850c379c0d196f5" 7581 "fermentation" 132 "Bifidobacterium"
"12135" "ffa2d3d4e030a8f45850c379c0d196f5" 7580 "chemoheterotrophy" 132 "Bifidobacterium"
