Feature ID	Taxon	Confidence
b03d1a5916ba66e309603f676e02a397	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8433670975033881
5fa4c3306265789aa438dcfe7a0eacfd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum; s__pseudintermedium	0.9684218940692043
87464b68139911d140c87b082dc06bf2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9986904362826349
5d750dec7ba63997b4afa0a4022352fa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.7265983361779991
20cce44a4030ba5d87e7cc467b9da469	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__simulans	0.8943032413450397
9cb25913d552d577c1eddc70e3ea62a8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae	0.9955861637689317
66899f26e38d383ccf8e89af04c2ecc2	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]	0.9980707040213702
f7a1c2a7dc74eb24446faaa79f519ee6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__inulinivorans	0.9770956030655021
f0b498321ec2e3da023a978619618e79	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria; s__kristinae	0.9981482401593084
d443d45b9452b33e2f15317f488a8aff	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__	0.9740636531178062
c92835f25c5c373218f4584f5d2cb0fc	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.8800683353697476
d397196bfa47bdec1c110d0f613699bb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__nasimurium	0.9947992566786971
4982bbaf199abfd1057d12302f1c1321	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.99997597072164
a38bc0b0fbc44a708775f152040a3614	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Succinispira; s__mobilis	0.9767396958763646
af1f3591fcca3e437d4064d4ad260b7a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus	0.9947011213959316
c00e7c6c32d4f172392b65f9f400cacd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9930083113080511
d205b21ebb94eb828f2645af6623b43c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia	0.9376558742932009
758a2dc7477b0b476a4f977eb0aec7d6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Helcobacillus; s__massiliensis	0.9221199104082054
0360a498b5585f9028fa802e6b4f7bf5	k__Bacteria; p__Firmicutes	0.9686842155644562
eb6ff70e3b8dee650d068b59076a0784	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Elizabethkingia; s__meningoseptica	0.8137506001579354
ffa2d3d4e030a8f45850c379c0d196f5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9995726254556805
77317ca4ce8e31c3b8dd06beb7a46814	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Elizabethkingia	0.9989883469927617
17c0389ff964a46d384e361936f0e6f2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9954992290418023
7d9cdaa9a9b7ed861161c17ea61d780f	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Elizabethkingia; s__	0.7056980697890635
cb4ebd1bd97873d239973c8f7df0733b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.999782829892975
a6f53092a58fb52e05224cacb9bb9e72	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Granulicatella; s__balaenopterae	0.9531947257427125
c8994f27d1c26907a4de3292b1dc47b5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]	0.9851081059551108
ee2d0e227854e8ff73ad43051ec0116b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Staphylococcus; s__saprophyticus	0.9398759574454443
2b1fc990ec7d0e760dece8a34762342e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae	0.9999198443948183
ddbf23c8c5653d14479d9bf997ef7e1b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8859065392048083
5fc8ffadf9c8848f4cc3a9e0a864153b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__simulans	0.7965274187354603
3436cad48b4bab983bae69d0660d2d32	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Elizabethkingia; s__	0.9994854862454473
3184f782339d2216f2c49a5e0e66121f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9998953271905916
5473649a3a68096911b134155984ebfb	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.977416140806345
c75020b35b4890edacbfbf24758c25ed	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.989559606983997
1498f9f13e29f0b46f4c7d7b00e1d23e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999957532175522
2281ca97557ef5d7dfe9ce40815248a8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__terreus	0.7429612508866659
3457da0d970cdb215e81192e6daac189	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.7712428374158073
91bba1f36011d1383e3054b2a988694f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella	0.96785017510199
2a66ed645978be00a97b52437f187000	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Succinispira; s__mobilis	0.9777093237386468
7e5b130aa11238fb41c3ed972605cde1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus; s__brunensis	0.9230022379176657
2e398b8d21dc0766b2cf014de5f215f9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.8776852897708884
fcad212ec9ca292f4e0f19dbad8caec4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__megaterium	0.8107343526476436
842db7d7cb4e5589027942925c52ea5a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Atopococcus; s__tabaci	0.9464293929283051
f8b74afe1113c427dabafc6cb4a21454	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__ph2; s__	0.9998357482115354
