"","Prevalence","TotalAbundance","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"fa4a608912cf11c0b01dc7deca8edde2",4,572,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","coahuilensis"
"ee33eb8476b9dd49701bd7111e9f0c02",4,350,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","coahuilensis"
"5133538429f1111d30846c9fbf70edf3",1,111,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"cb4ebd1bd97873d239973c8f7df0733b",17,2530,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"a7b3d334f734a4e4b7fe1ed229513bf2",40,19289,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"734e44e12e5d8295d4b5437f205a23d9",1,15,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"8ca0678bfe9732c98217cf6b2ee8f20c",3,392,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"0c637227f1102de8d2f1197e998f91d5",1,35,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"57b4ab794712e9226953658629578ff3",1,21,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"cf284a38cc7f625cfd5afdf722d7f96a",3,159,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"915621936b0b843810d2efcab5ea19df",7,478,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA
"06c52b3d2bdea013b67248b06eba4e95",19,1013,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"80763380054ab9893be36783aef487dd",1,33,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"40d0b533ec6f54645306d4c560266c10",11,547,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA
"509871c8337556f2ab37b4edef06c309",2,40,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA
"ff931fa606fa70b98d9cc7339959e1e4",2,27,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA
"277e57a85bbba48bcc10985ec6114b01",24,5790,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"85fe568da991d06a348bb7017885927c",14,606,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"1a84d9136324808f6c1a250f742bf762",3,70,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","coahuilensis"
"0e805099e38b1e39b4cf444c5ccc8ded",4,117,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA
"b13a0e04adfbf49218bae7d2d1c96de8",1,22,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA,NA
"ebbe629b735c86141a2afc6732e406d0",1,17,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA
"b9983310194dcb2657bca0f7e9ef5479",1,9,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA
"302a4d4b1a894e35473cc4c1ae92095b",4,538,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA
"31dc3ce00a411c5e9286bb13390f9e6b",1,44,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA
"a4542667fc93300662d216adf2c727a6",1,71,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"a6aca15ee73bc1260f2e887e91b92edf",1,13,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"21fcf3242e3e163a8c58580cdbba5af0",21,2022,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"b8eb409f564ca69363b837677c88cb7c",1,21,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"6bfb6cf45b0c90686871c304de71a9a9",9,533,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"688c04920e07cdb14d4dfee09490f5c4",1,36,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"a0bfc843bc40ccbc5015cd74d2cddf1e",1,12,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"f6329402be041d1f76301e80507b8c28",1,22,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"8fcbb9cd4ec0aafffd06ba9a43296b81",1,10,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"a3364fa63059645117b700c4acb44efd",1,40,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Bacillus",NA
"cf73554c9fd9cd7c7c87d4170551de85",14,322,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Bacillus",NA
"2426f4a4350b395e8039c12e1d8b641e",1,13,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Bacillus","odysseyi"
"5b63e5f29855ba7cc5b163a321ab89ca",4,138,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Bacillus","odysseyi"
"addc4055718fd5ff18c881b348028430",1,2,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA,NA
"c5d1d00accb74049558c8cbb67ee4d7d",1,26,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Bacillus","odysseyi"
"c75020b35b4890edacbfbf24758c25ed",29,2268,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"9c32516708124e579992623b592b1e7f",1,23,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"57d20910775f73c55a740b896b70ccc4",1,21,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"c350d6d15f19e81d0284b02874ba1df8",11,705,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"9f5b3d80450d5f4f2d49b048994053ff",1,15,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"1f99a188ad3bf7d28fb56e5fcdd581b1",5,211,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"828398216683b89d8d47d532bd26ef6d",1,21,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"f67d6e431eb6e979bed010f369cfdab5",1,7,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"0e9933d01267f4110c4916effa420014",8,119,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"390a1aa3ce86795563a31361befa8be5",1,71,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"8ac7eb084a25021e3d12a8b28dad6d8f",1,113,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"a1c6d0a8cfb93b72fadff819541aab01",1,57,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"4149e7afc413d557b531ca78d17d8fe3",1,31,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"3f441d54e3c2a3544fb4d3d4bd00831f",1,17,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"e778e81aa82da1868c879133d9790ec0",1,3,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"bf51a65f5814f605de25b8c7fc8d4817",3,14,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"6bd5f9bb62d4e5fe964534589ee156ee",1,1,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"ec5dfd2a1052f4b23d33dd4154e11d97",1,35,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"c5570c72a6a36a33c8092188a1f271a2",27,7454,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"2196d0a48c006deb8d760ed41e0a1459",4,438,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"45793f7b11911e5f211b51c17d4eacb4",1,8,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"be8aea2cd33055071f2ad11b672c24d0",1,55,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"159febc799ee9e9d5359d15c2ea55306",1,15,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"4d3348b6230b96bceb17abd09f4b4526",1,6,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"859e632e1911fd57c7853f516ca1ecd6",1,8,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"c562e0c0e3a20956c3f39c289de0ea5f",2,86,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"1761da9d3777ef0e8110c1f007a59210",1,47,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"628c82762689fc2bbb63096d8d92ccd0",1,50,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"731e5725e51edb456f02cd1659e658a7",19,556,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"7364f10b43d3174eecc3aec48da191f6",3,118,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"c1eeb7c21dcb317ad8aa174a8c24bade",2,48,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"97f9a8597be7f7d10315353101eccc8d",1,5,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"e8bb792d31679d0668fea4c8a0821623",4,111,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"39cec42dd9444cdd6b5e3b258e557937",1,11,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"c62fb65309a36a8e038b3489d85ff665",9,897,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"23980287dbae72a01f2b8289eea38085",4,243,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"b3c02d849c1998aea84dfbcfc982cbe8",1,14,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"287062b3771d4d9ba3029e774fc0ebdb",1,9,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"267b8fb7c7deb8a3583aee10317d30f7",5,277,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"cd1371e964b6247c5104829f21d92190",1,24,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"cefb85b68693e706d108fb8fed8ca9d0",3,160,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"1669e76f871ef222020dc8e126623d2b",1,5,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"1e253485d2222ff4f2ec090fe5557f52",1,40,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"ed19ffe2338fa16d0a67da7e6224cc2e",1,45,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"afdd7bac9682d32524b72f588e245682",2,21,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"4f5e80620f2c3aaed116dd6fce16b5a2",2,20,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"7e5b130aa11238fb41c3ed972605cde1",9,2167,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"1c29bd53b96b47c850c85c9816633e7c",4,367,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"9a1636ae05b45dc0d49960745bb54869",1,19,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"8a81252e0ae9fbaf5cdc0b1a604c7d8d",1,9,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"6ba08b2f5adafe4049dbfd9cfd93d8b2",1,12,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"a217de01132cdecf7b7fa55319b202b8",2,57,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"6312c6598ecd6e47026c68a7748d0321",1,51,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"50e29daf9d14b3aa2f21fbfc2357c4e1",1,23,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"af1f3591fcca3e437d4064d4ad260b7a",9,2892,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"30ea25e7ee343e3a6eec937bddc0afd9",1,116,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"646f64d8150067a4c157ace170534d1b",6,231,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"49bd81ef189d5f813b270084d9f2ed3a",9,1546,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"af626bea5668a8cd2e490f61c3ab823e",11,3566,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"ebf6ba9e0280964f1095ac48f26b3eb4",1,43,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"99df30cc85182aabc52e5f2088ff2f6a",1,56,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"5e19f4b5ac3f6203ce6fc0ce083e0cad",1,20,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"3632d3a5740057515a8abe0c6504122a",1,19,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"98ab93a17bde9d2564d7bef744b39cc9",28,4450,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"22b8a6e425714439b07f30128f73577e",1,31,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"5769478a7c5f7976ad0089ba26ab324b",26,3503,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"0c8e60092eead16f89090d3b20e18ef3",1,39,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"46696d9842dee62ac906d2bf6620c1ce",1,8,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"2af3dc49d95102596093706ab970d7a5",1,5,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"e2925cae0cb82d44e77f23d4d2303367",19,4477,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"6e9c7846374e80d3dd69dc09d9e98e9d",1,33,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"fa80b3c513673f42398473c5fc8f9769",5,60,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"5ae7eb282f3b259b0ad914801823c365",1,33,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"55e9e6cede2ae9fa390bbe0c54def255",6,231,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"f12762d5949f235494e355f0b53441a5",1,13,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"31f2dc6b39f348a41bdff8c141bb39bd",32,5377,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"64ca2f319f3ea8058fd3348df4de237e",1,29,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"e8b38a69011cf9d7471f398c25316d5b",2,56,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"6a1704e55c077f520715484a596d60cf",11,320,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"d078984e9ebb1f499ec819ab1d1f55d2",1,17,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"ff133c961eff53ef692a581f48baf092",3,46,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"ae39ae719fcd46c8e9d3f821774b12ef",9,470,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"16ab5604eea2e4e9881211177800ce6b",3,279,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"bdbe4504d2313c7e46d1e5a1b4c502f3",5,661,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"6b015cc0cedca646853c4595a0b083b8",1,29,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","brunensis"
"e2750b64f4c5d8ab73cd713a04134457",1,15,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"cede54a45131f587cf5c144cf16e3194",1,6,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"4c984feed305a1835ed619f6d4661c38",18,162587,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"e0b88f8dc3b28eb8edc9fd49cb546310",19,66501,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"c1e1ebbb62c342430587d56d0d136e48",1,115,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"8dcc09bbc236756b73e3eefd93e504f3",3,258,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"02769c0d2abf82f7af25a690a5ac3cbb",2,174,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"b4287ad251df1e1777d6fd385b1d1fee",1,5,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"1b6175c5149a7c1748fbe9db9696804a",1,61,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"9fd1542f15b1207431aeed5b0d20f6f0",4,160,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus",NA
"1ee57c7890b1267d835d4e7bcac09a1b",1,157,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"1ce6e738a26d2f57e25df6d0b757cd46",1,226,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"23a2b6e06ed9b83e68be21d8cfdc89d4",3,210,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"50f78a184a825baa33953388498136ca",1,263,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"e8702c390ae3212dd47fa293155952a1",2,724,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"41aef5164d7d4ef26c223670a852e0e7",1,210,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"406ed4a61aab94c5962da00855667ad5",1,252,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"1542e91c99d9766e4afa866f20f227e2",30,14957,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"906ed5248c0f472c195a659dd7b73360",3,1210,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"c3ca808883e8b9c1723740b2a0aaf561",1,30,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"ac07c2de0f3b6de9418d3501fcc68399",31,5505,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"a62e32c83e169200a7222bc5e937b23b",19,5051,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"304252c22f07dd3352ef37af6b45382d",1,32,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"753e86ee8606e59a59c3a547b97a834b",4,1425,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"f06364b18210cc3aba037aa53dd5488a",2,512,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"a25cce9a8a84eea228e155d913b3f16a",2,72,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"a0fdfc94c635a51b247494f3ba6fef2c",5,217,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"a1dd67c7330dadf6d0ed034cc4162aba",9,1074,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"19538e6405804e0a5c1124fae021f2b3",9,777,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"95a58037ff8a41d23a6aa14e059b8fbd",7,743,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"331fb54f7bbc64c700d924063961cbaf",1,104,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"7f135b40f5f851442810b5286942fdf0",24,1117,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"c29312ddac61aeb2d8bba93791b64d4b",1,28,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"79f1e4c9c48ec0105b992293a3ce25fc",13,811,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"b3a836e2f76e6e49450dd5f9549885cb",1,54,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"418cc38a3f3c136221c7585653918345",3,583,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"fdeb376b12c58bc9f69c3df43dce04b9",1,24,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"2f2947bc6a03619a216d64e7b1825310",3,1883,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"1f671c19e77059eab03e0646c269714f",24,15885,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"95595a8e5962ef69862b877b403c5943",13,532,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"ce1de948bbdc3b8deb47eb5cd2b57a5c",1,18,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"026fd7611ae2c3884517a42be3f9dab4",1,31,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"b15ff171b8f65dd985c8985d090802e3",15,298,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"6ffb683f77ad4752f2f51a3e018e1675",1,79,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"7f9794755438661018d8dd541a6f8c55",16,195,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"48f2cd5e5781a26164aa298d99f432e9",20,652,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"20f30bc670a2e2f26e6260b83dafc2f0",1,32,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"5147973ad6dc616ff210f88817708acb",4,379,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"b1f6cf41aa7bf4c29f3e98ccf20927f0",1,37,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"0385de350363015f85ea9bff648faa60",4,509,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"2a6ac3f4dba5a393ff5c57e11e1548ff",1,17,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"530bd9fbccbc235a88d118964fbd9ce9",1,99,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"42ae7f927abb7a5d1fae914551fc6172",9,118,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
"9a17fc5c5e92783352b22fe32881e03c",7,59,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Staphylococcus","saprophyticus"
